0.002805,0.015513,0.001999
0.003458,0.012108,0.001958
0.002546,0.011937,0.001971
0.002837,0.012002,0.001964
0.002935,0.013837,0.001996
0.002534,0.011999,0.002009
0.002741,0.012323,0.002010
0.004181,0.017002,0.002003
0.002983,0.012394,0.002030
0.002517,0.019178,0.002049
0.003040,0.012306,0.001999
0.002469,0.012773,0.002130
0.002473,0.012555,0.002122
0.003121,0.017938,0.002045
0.003053,0.013031,0.002165
0.003457,0.016604,0.002903
0.002435,0.018957,0.002362
0.006816,0.019648,0.002679
0.003287,0.017708,0.002633
0.002853,0.017621,0.002533
0.002756,0.019677,0.004320
0.007122,0.021227,0.002598
0.005912,0.015503,0.002111
0.003383,0.013045,0.002304
0.006611,0.021662,0.004572
0.007872,0.015405,0.002148
0.002932,0.018290,0.002720
0.003404,0.013717,0.002127
0.005783,0.020590,0.002645
0.003537,0.013666,0.002165
0.004412,0.018289,0.003325
0.002865,0.013660,0.002209
0.002781,0.013602,0.002201
0.007196,0.015276,0.002220
0.002800,0.019718,0.003219
0.002816,0.013725,0.002343
0.006196,0.020481,0.002561
0.003471,0.018915,0.002641
0.002984,0.019269,0.002700
0.007153,0.015725,0.002333
0.006173,0.016252,0.002389
0.007307,0.021221,0.002688
0.003633,0.014469,0.002255
0.006401,0.016365,0.002381
0.007059,0.016180,0.002399
0.007403,0.021269,0.002863
0.003377,0.015088,0.002443
0.007523,0.020824,0.002797
0.007146,0.016473,0.002297
0.007511,0.016392,0.002402
0.003193,0.014753,0.002362
0.003024,0.014919,0.002362
0.006595,0.021918,0.002644
0.007656,0.021398,0.002718
0.006515,0.021863,0.002680
0.003061,0.014809,0.002466
0.003153,0.015226,0.002356
0.005394,0.023013,0.003376
0.003850,0.016348,0.002613
0.004019,0.015207,0.002409
0.006442,0.018382,0.002520
0.003076,0.015477,0.002440
0.003892,0.020163,0.002734
0.003169,0.015979,0.002414
0.006672,0.022322,0.002807
0.007356,0.016685,0.002427
0.004007,0.020851,0.002772
0.004295,0.016772,0.002574
0.004036,0.021059,0.002673
0.007310,0.019505,0.002567
0.003897,0.020937,0.002658
0.007671,0.024971,0.002618
0.003158,0.015872,0.002535
0.003080,0.015913,0.002617
0.004217,0.016149,0.002531
0.003387,0.022546,0.002614
0.004039,0.021976,0.002652
0.006904,0.025995,0.004529
0.008352,0.017394,0.002511
0.006755,0.024201,0.003260
0.003422,0.017144,0.002696
0.006997,0.018196,0.002573
0.004175,0.016481,0.002599
0.007431,0.019199,0.002710
0.004815,0.022726,0.002669
0.003508,0.022469,0.002702
0.007908,0.018519,0.003141
0.005678,0.018148,0.002641
0.003572,0.017440,0.002838
0.007636,0.023998,0.002818
0.007923,0.023667,0.002722
0.002864,0.018414,0.003553
0.005908,0.024167,0.002878
0.005797,0.024571,0.002682
0.009146,0.025589,0.002676
0.008552,0.018409,0.002976
0.008186,0.025910,0.004935
0.008177,0.027216,0.004391
0.007090,0.019252,0.002720
0.004508,0.023094,0.003248
0.007494,0.026650,0.004920
0.007387,0.028973,0.002879
0.007174,0.019124,0.002882
0.008423,0.019722,0.003271
0.007579,0.019882,0.002793
0.003731,0.018000,0.002786
0.004250,0.018044,0.002893
0.008446,0.018846,0.002882
0.003544,0.023130,0.002759
0.003643,0.023379,0.002810
0.007825,0.025498,0.003216
0.008502,0.029750,0.003181
0.008389,0.029525,0.002775
0.008324,0.029348,0.004367
0.008969,0.020563,0.002842
0.009590,0.025978,0.003260
0.003765,0.024299,0.006639
0.008182,0.023776,0.002839
0.007918,0.019970,0.003049
0.004906,0.024422,0.003020
0.007906,0.025731,0.002886
0.004775,0.019162,0.002940
0.003780,0.024317,0.002895
0.004967,0.018866,0.002921
0.007742,0.025611,0.002919
0.008368,0.020721,0.003306
0.004733,0.024164,0.002921
0.004756,0.019039,0.003026
0.007633,0.025852,0.002898
0.003606,0.019505,0.002972
0.003953,0.025011,0.003023
0.008983,0.029457,0.004161
0.007751,0.026301,0.002947
0.004882,0.024642,0.002958
0.003951,0.019605,0.002971
0.009541,0.030160,0.002986
0.003847,0.025008,0.002985
0.009329,0.031310,0.003637
0.004819,0.026591,0.003128
0.007893,0.026218,0.003020
0.009888,0.025976,0.003009
0.008704,0.026147,0.003270
0.008873,0.023270,0.003050
0.004548,0.019942,0.003477
0.009098,0.020944,0.003276
0.004018,0.019676,0.003270
0.003797,0.019904,0.003246
0.003975,0.019989,0.003490
0.010343,0.028714,0.003069
0.004111,0.021000,0.003138
0.007909,0.031178,0.003269
0.004094,0.021176,0.003242
0.009720,0.021352,0.003243
0.008942,0.028105,0.003128
0.008067,0.031111,0.003312
0.009364,0.033425,0.003174
0.004934,0.029712,0.003147
0.004154,0.020753,0.003275
0.007967,0.032065,0.003373
0.004375,0.026919,0.003167
0.009773,0.021985,0.003164
0.007867,0.022686,0.003205
0.008318,0.031356,0.003163
0.005632,0.021596,0.003243
0.009568,0.027458,0.003202
0.009401,0.021748,0.003299
0.004177,0.021045,0.003459
0.004985,0.021144,0.003474
0.009674,0.028816,0.003238
0.009994,0.027662,0.003224
0.004370,0.021947,0.003378
0.008150,0.032619,0.004135
0.010976,0.026515,0.003498
0.008329,0.028134,0.003282
0.004386,0.027448,0.003322
0.008674,0.023460,0.003280
0.010425,0.027840,0.003368
0.008455,0.028201,0.003292
0.009644,0.029226,0.003523
0.004132,0.035525,0.003298
0.010163,0.032231,0.004227
0.008184,0.032865,0.004183
0.008641,0.023577,0.003505
0.009686,0.022696,0.003411
0.004146,0.032095,0.004053
0.010085,0.028500,0.003517
0.008237,0.023499,0.003503
0.004198,0.022593,0.003802
0.008885,0.025421,0.004042
0.009811,0.022968,0.003443
0.008546,0.029885,0.003464
0.004435,0.027980,0.003405
0.004484,0.024020,0.003427
0.010171,0.029058,0.003455
0.008589,0.028944,0.003456
0.005335,0.027368,0.003434
0.008331,0.032555,0.003655
0.010093,0.023497,0.003524
0.008915,0.029622,0.003602
0.008794,0.029349,0.003538
0.004596,0.028814,0.003584
0.010297,0.037085,0.003903
0.010369,0.030925,0.003709
0.008995,0.029828,0.003594
0.005717,0.028970,0.003513
0.010392,0.033865,0.004273
0.004546,0.024422,0.003521
0.009021,0.036820,0.003553
0.008719,0.029492,0.004012
0.011148,0.027392,0.004144
0.005680,0.024240,0.004026
0.004840,0.023721,0.003613
0.008594,0.024844,0.003650
0.010397,0.031215,0.003632
0.005408,0.034736,0.003595
0.004577,0.034502,0.004006
0.010672,0.031948,0.003795
0.010980,0.026094,0.003698
0.008912,0.025109,0.004239
0.010280,0.029326,0.003663
0.005506,0.023925,0.003689
0.005675,0.023715,0.003775
0.004395,0.024031,0.003782
0.004441,0.023749,0.003791
0.004448,0.023709,0.003980
0.006842,0.030955,0.003716
0.005490,0.024140,0.004107
0.004455,0.024239,0.003882
0.007101,0.024275,0.003921
0.010145,0.024830,0.003818
0.005560,0.024522,0.003752
0.004533,0.024425,0.003757
0.005693,0.024906,0.003771
0.004575,0.024500,0.003780
0.005577,0.024988,0.007799
0.004529,0.024829,0.003794
0.005554,0.030822,0.004322
0.004943,0.025041,0.003818
0.010233,0.025904,0.003846
0.004639,0.024900,0.003829
0.008686,0.029678,0.007714
0.004496,0.025866,0.004547
0.005734,0.037205,0.003802
0.009654,0.039597,0.003879
0.005044,0.031808,0.003887
0.009391,0.026581,0.003907
0.005994,0.026135,0.003904
0.005870,0.025664,0.003912
0.008785,0.028044,0.004247
0.009323,0.031946,0.004033
0.006390,0.036246,0.004593
0.011600,0.032965,0.003935
0.005049,0.026964,0.003893
0.010945,0.041740,0.004222
0.012491,0.036681,0.003909
