0.000128,0.000172,0.000072
0.000685,0.002546,0.000253
0.000964,0.007484,0.000576
0.001840,0.015412,0.000469
0.001674,0.025893,0.000891
0.002163,0.039235,0.000762
0.002464,0.052655,0.000852
0.002784,0.068945,0.000958
0.003101,0.089811,0.001114
0.003527,0.113413,0.001301
0.005078,0.143467,0.001393
0.004551,0.166689,0.001481
0.004841,0.201202,0.001910
0.005076,0.237299,0.001767
0.005584,0.286815,0.002156
0.006183,0.320413,0.002023
0.007583,0.350237,0.002150
0.007820,0.404854,0.002274
0.009198,0.460931,0.002501
0.008278,0.498589,0.003776
0.007942,0.565360,0.004147
0.008861,0.614692,0.002917
0.009344,0.681367,0.002976
0.010322,0.725417,0.003073
0.010016,0.811436,0.003295
0.009937,0.857254,0.003347
0.013086,0.931516,0.003712
0.015262,0.986676,0.003573
0.011486,1.080492,0.003764
0.012585,1.151880,0.004950
0.012306,1.222505,0.004035
0.012660,1.332951,0.004707
0.015238,1.418673,0.004476
0.016641,1.505095,0.006203
0.014607,1.592385,0.004550
0.013820,1.656666,0.004699
0.015139,1.758279,0.004812
0.014322,1.848887,0.004985
0.014763,1.958023,0.005040
0.015194,2.097751,0.005305
0.015969,2.174288,0.005321
0.015942,2.279548,0.005442
0.023250,2.404859,0.005573
0.016754,2.531405,0.005673
0.017206,2.648065,0.005804
0.017462,2.751344,0.005980
0.023395,2.872011,0.006080
0.018252,2.997386,0.006239
0.024117,3.123786,0.006344
0.026011,3.249496,0.006513
0.025052,3.414053,0.006623
0.025895,3.515155,0.006742
0.020284,3.651362,0.006876
0.022073,3.807487,0.007013
0.025729,3.947269,0.007118
0.021831,4.096179,0.007461
0.029384,4.242471,0.007528
0.022362,4.397215,0.008918
0.028959,4.540502,0.007719
0.023275,4.709481,0.007821
0.028113,4.840010,0.008029
0.024853,4.991997,0.008076
0.030309,5.175398,0.008228
0.029585,5.343422,0.009366
0.025172,5.518505,0.008429
0.025410,5.685472,0.008612
0.026926,5.853424,0.008672
0.031284,6.038059,0.008865
0.027153,6.205168,0.009087
0.033133,6.406347,0.009059
0.027116,6.567222,0.009290
0.034033,6.761728,0.009343
0.029873,6.940347,0.009520
0.028694,7.167751,0.009575
0.038176,7.337672,0.009737
0.029359,7.522819,0.009957
0.036243,7.735214,0.009989
0.030144,7.953122,0.010130
0.032225,8.149683,0.010238
0.030715,8.377908,0.010402
0.031167,8.628232,0.010736
0.037416,8.780873,0.010867
0.036725,8.991052,0.010786
0.033902,9.215551,0.011473
0.039833,9.503395,0.011340
0.041054,9.649956,0.011209
0.034032,9.875534,0.011428
0.039384,10.121369,0.011571
0.034785,10.334084,0.012330
0.035020,10.568173,0.012309
0.035406,10.822477,0.012469
0.043799,11.046383,0.012541
0.036086,11.290624,0.012951
0.042940,11.553277,0.012959
0.042849,11.803451,0.012799
0.042247,12.064815,0.013734
0.043025,12.317573,0.013883
0.041324,12.562684,0.013136
0.038166,12.891686,0.013142
0.038667,13.249153,0.014386
0.053314,13.452846,0.013740
