49,99069,4
253,99069,254
454,99069,504
620,0,754
812,0,1004
1004,0,1254
1192,0,1504
1384,17,1754
1572,17,2004
1764,17,2254
1956,17,2504
2144,17,2754
2336,17,3004
2528,17,3254
2716,17,3504
2908,17,3754
3096,17,4004
3288,17,4254
3480,17,4504
3668,17,4754
3860,17,5004
4052,17,5254
4240,17,5504
4432,17,5754
4620,17,6004
4812,17,6254
5004,17,6504
5192,17,6754
5384,17,7004
5572,17,7254
5764,17,7504
5956,17,7754
6144,17,8004
6336,17,8254
6528,17,8504
6716,17,8754
6908,17,9004
7096,17,9254
7288,17,9504
7480,17,9754
7668,17,10004
7860,17,10254
8052,17,10504
8240,17,10754
8432,17,11004
8620,17,11254
8812,17,11504
9004,17,11754
9192,17,12004
9384,17,12254
9572,17,12504
9764,17,12754
9956,17,13004
10144,17,13254
10336,17,13504
10528,17,13754
10716,17,14004
10908,17,14254
11096,17,14504
11288,17,14754
11480,17,15004
11668,17,15254
11860,17,15504
12052,17,15754
12240,17,16004
12432,17,16254
12620,17,16504
12812,17,16754
13624,17,17004
13820,17,17254
14020,17,17504
14257,17,17754
14420,17,18004
14620,17,18254
14816,17,18504
15020,17,18754
15220,17,19004
15416,17,19254
15616,17,19504
15816,17,19754
16016,17,20004
16216,17,20254
16412,17,20504
16616,17,20754
16816,17,21004
17012,17,21254
17216,17,21504
17412,17,21754
17612,17,22004
17812,17,22254
18012,17,22504
18212,17,22754
18408,17,23004
18608,17,23254
18812,17,23504
19008,17,23754
19208,17,24004
19408,17,24254
19608,17,24504
19808,17,24754
20004,17,25004
20208,17,25254
20408,17,25504
20604,17,25754
20804,17,26004
21008,17,26254
21204,17,26504
21404,17,26754
21600,17,27004
21804,17,27254
22004,17,27504
22200,17,27754
22400,17,28004
22665,17,28254
22800,17,28504
23000,17,28754
23200,17,29004
23400,17,29254
23600,17,29504
23796,17,29754
24000,17,30004
24196,17,30254
24396,17,30504
24596,17,30754
24796,17,31004
24996,17,31254
25196,17,31504
25392,17,31754
25596,17,32004
25792,17,32254
26066,17,32504
26196,17,32754
26392,17,33004
26592,17,33254
26788,17,33504
26992,17,33754
25956,17,34004
26144,17,34254
26336,17,34504
26528,17,34754
26716,17,35004
26908,17,35254
27096,17,35504
27288,17,35754
27480,17,36004
27668,17,36254
27860,17,36504
28052,17,36754
28240,17,37004
28432,17,37254
28620,17,37504
28812,17,37754
29004,17,38004
29192,17,38254
29384,17,38504
29572,17,38754
29764,17,39004
29956,17,39254
30144,17,39504
30336,17,39754
30528,17,40004
30716,17,40254
30908,17,40504
31096,17,40754
31288,17,41004
31480,17,41254
31668,17,41504
31860,17,41754
32052,17,42004
32240,17,42254
32432,17,42504
32620,17,42754
32812,17,43004
33004,17,43254
33192,17,43504
33384,17,43754
33572,17,44004
33764,17,44254
33956,17,44504
34144,17,44754
34336,17,45004
34528,17,45254
34716,17,45504
34908,17,45754
35096,17,46004
35288,17,46254
35480,17,46504
35668,17,46754
35860,17,47004
36052,17,47254
36240,17,47504
36432,17,47754
36620,17,48004
36812,17,48254
37004,17,48504
37192,17,48754
37384,17,49004
37572,17,49254
37764,17,49504
37956,17,49754
38144,17,50004
38336,17,50254
38528,17,50504
38716,17,50754
38908,17,51004
39096,17,51254
39288,17,51504
39480,17,51754
39668,17,52004
39860,17,52254
40052,17,52504
40240,17,52754
40432,17,53004
40620,17,53254
40812,17,53504
41004,17,53754
41192,17,54004
41384,17,54254
41572,17,54504
41764,17,54754
41956,17,55004
42144,17,55254
42336,17,55504
42528,17,55754
42716,17,56004
42908,17,56254
43096,17,56504
43288,17,56754
43480,17,57004
43668,17,57254
43860,17,57504
44052,17,57754
44240,17,58004
44432,17,58254
44620,17,58504
44812,17,58754
45004,17,59004
45192,17,59254
45384,17,59504
45572,17,59754
45764,17,60004
45956,17,60254
46144,17,60504
46336,17,60754
46528,17,61004
46716,17,61254
46908,17,61504
47096,17,61754
47288,17,62004
47480,17,62254
47668,17,62504
47860,17,62754
48052,17,63004
48240,17,63254
48432,17,63504
48620,17,63754
48812,17,64004
49004,17,64254
49192,17,64504
49384,17,64754
49572,17,65004
49764,17,65254
49956,17,65504
50144,17,65754
50336,17,66004
50528,17,66254
50716,17,66504
50908,17,66754
51096,17,67004
51288,17,67254
53932,17,67504
54128,17,67754
51860,17,68004
52052,17,68254
52240,17,68504
52432,17,68754
52620,17,69004
52812,17,69254
53004,17,69504
53192,17,69754
53384,17,70004
53572,17,70254
53764,17,70504
53956,17,70754
54144,17,71004
54336,17,71254
54528,17,71504
54716,17,71754
54908,17,72004
55096,17,72254
55288,17,72504
55480,17,72754
55668,17,73004
55860,17,73254
56052,17,73504
56240,17,73754
56432,17,74004
56620,17,74254
56812,17,74504
57004,17,74754
57192,17,75004
57384,17,75254
57572,17,75504
57764,17,75754
57956,17,76004
58144,17,76254
58336,17,76504
58528,17,76754
58716,17,77004
58908,17,77254
59096,17,77504
59288,17,77754
59480,17,78004
59668,17,78254
59860,17,78504
60052,17,78754
60240,17,79004
60432,17,79254
60620,17,79504
60812,17,79754
61004,17,80004
61192,17,80254
61384,17,80504
61572,17,80754
61764,17,81004
61956,17,81254
62144,17,81504
62336,17,81754
62528,17,82004
62716,17,82254
62908,17,82504
63096,17,82754
63288,17,83004
63480,17,83254
63668,17,83504
63860,17,83754
64052,17,84004
64240,17,84254
64432,17,84504
64620,17,84754
64812,17,85004
65004,17,85254
65192,17,85504
65384,17,85754
65572,17,86004
65764,17,86254
65956,17,86504
66144,17,86754
66336,17,87004
66528,17,87254
66716,17,87504
66908,17,87754
67096,17,88004
67288,17,88254
67480,17,88504
67668,17,88754
67860,17,89004
68052,17,89254
68240,17,89504
68432,17,89754
68620,17,90004
68812,17,90254
69004,17,90504
69192,17,90754
69384,17,91004
69572,17,91254
69764,17,91504
69956,17,91754
70144,17,92004
70336,17,92254
70528,17,92504
70716,17,92754
70908,17,93004
71096,17,93254
71288,17,93504
71480,17,93754
71668,17,94004
71860,17,94254
72052,17,94504
72240,17,94754
72432,17,95004
72620,17,95254
72812,17,95504
73004,17,95754
73192,17,96004
73384,17,96254
73572,17,96504
73764,17,96754
73956,17,97004
74144,17,97254
74336,17,97504
74528,17,97754
74716,17,98004
74908,17,98254
75096,17,98504
75288,17,98754
75480,17,99004
75668,17,99254
75860,17,99504
76052,17,99754
76240,17,100004
76432,17,100254
76620,17,100504
76812,17,100754
77004,17,101004
77192,17,101254
77384,17,101504
77572,17,101754
77764,17,102004
77956,17,102254
78144,17,102504
78336,17,102754
78528,17,103004
78716,17,103254
78908,17,103504
79096,17,103754
79288,17,104004
79480,17,104254
79668,17,104504
79860,17,104754
80052,17,105004
80240,17,105254
80432,17,105504
80620,17,105754
80812,17,106004
81004,17,106254
81192,17,106504
81384,17,106754
81572,17,107004
81764,17,107254
81956,17,107504
82144,17,107754
82336,17,108004
82528,17,108254
82716,17,108504
82908,17,108754
83096,17,109004
83288,17,109254
83480,17,109504
83668,17,109754
83860,17,110004
84052,17,110254
84240,17,110504
84432,17,110754
84620,17,111004
84812,17,111254
85004,17,111504
85192,17,111754
85384,17,112004
85572,17,112254
85764,17,112504
85956,17,112754
86144,17,113004
86336,17,113254
86528,17,113504
86716,17,113754
86908,17,114004
87096,17,114254
87288,17,114504
87480,17,114754
87668,17,115004
87860,17,115254
88052,17,115504
88240,17,115754
88432,17,116004
88620,17,116254
88812,17,116504
89004,17,116754
89192,17,117004
89384,17,117254
89572,17,117504
89764,17,117754
89956,17,118004
90144,17,118254
90336,17,118504
90528,17,118754
90716,17,119004
90908,17,119254
91096,17,119504
91288,17,119754
91480,17,120004
91668,17,120254
91860,17,120504
92052,17,120754
92240,17,121004
92432,17,121254
92620,17,121504
92812,17,121754
93004,17,122004
93192,17,122254
93384,17,122504
93572,17,122754
93764,17,123004
93956,17,123254
94144,17,123504
94336,17,123754
94528,17,124004
94716,17,124254
94908,17,124504
95096,17,124754
95288,17,125004
