0.002759,0.002852,0.000000
0.001266,0.030478,0.000002
0.000860,0.043320,0.000001
0.000652,0.067450,0.000001
0.000709,0.084672,0.000001
0.000643,0.105366,0.000000
0.000671,0.126610,0.000001
0.000691,0.155482,0.000000
0.000712,0.171681,0.000000
0.000668,0.187253,0.000000
0.000683,0.207346,0.000000
0.000686,0.229544,0.000001
0.000682,0.260843,0.000000
0.000719,0.277408,0.000001
0.000758,0.287749,0.000001
0.000719,0.312946,0.000000
0.000669,0.328991,0.000000
0.000681,0.347858,0.000001
0.000666,0.367356,0.000000
0.000718,0.392592,0.000000
0.000671,0.404813,0.000002
0.000682,0.423728,0.000000
0.000671,0.442776,0.000000
0.000679,0.461895,0.000001
0.000684,0.480430,0.000000
0.000674,0.498940,0.000001
0.000714,0.517509,0.000000
0.000689,0.535863,0.000001
0.000665,0.552292,0.000001
0.000682,0.570804,0.000000
0.000675,0.589131,0.000000
0.000694,0.607778,0.000001
0.000689,0.634283,0.000002
0.000673,0.650141,0.000000
0.000723,0.699707,0.000001
0.001513,0.713257,0.000000
0.000745,0.698890,0.000001
0.000696,0.716080,0.000000
0.000719,0.731902,0.000001
0.000701,0.761053,0.000000
0.000727,0.774755,0.000000
0.000736,0.792580,0.000001
0.000696,0.810392,0.000001
0.000742,0.825444,0.000000
0.000699,0.833858,0.000000
0.000714,0.847506,0.000001
0.000681,0.867048,0.000001
0.000715,0.907083,0.000001
0.000682,0.899285,0.000001
0.000701,0.924468,0.000000
0.000703,0.939992,0.000000
0.000679,0.944509,0.000000
0.000680,0.959022,0.000002
0.000683,0.975709,0.000003
0.000707,0.990650,0.000003
0.000677,1.007742,0.000002
0.000687,1.022262,0.000002
0.000678,1.037740,0.000002
0.000704,1.071208,0.000003
0.000705,1.066511,0.000002
0.000674,1.081147,0.000002
0.000674,1.097596,0.000003
0.000697,1.110838,0.000002
0.000676,1.124895,0.000003
0.000706,1.140100,0.000002
0.000747,1.154507,0.000003
0.000676,1.168862,0.000003
0.000677,1.182099,0.000002
0.000674,1.196392,0.000003
0.000731,1.216816,0.000002
0.000710,1.224780,0.000002
0.000683,1.237250,0.000003
0.000702,1.252094,0.000003
0.000680,1.265260,0.000002
0.000692,1.278075,0.000003
0.000707,1.292543,0.000002
0.000692,1.304008,0.000002
0.000675,1.336780,0.000003
0.000706,1.331903,0.000003
0.000694,1.344292,0.000002
0.000745,1.362943,0.000002
0.000679,1.376980,0.000003
0.000712,1.383473,0.000003
0.000730,1.395166,0.000002
0.000709,1.408420,0.000003
0.000723,1.418870,0.000003
0.000687,1.430642,0.000003
0.000695,1.442692,0.000002
0.000703,1.472508,0.000003
0.000713,1.466871,0.000002
0.000711,1.478151,0.000003
0.000701,1.497222,0.000002
0.000674,1.508175,0.000003
0.000701,1.513257,0.000002
0.000691,1.524925,0.000002
0.000701,1.534565,0.000002
0.000712,1.546889,0.000001
0.000675,1.557772,0.000003
0.000709,1.585878,0.000003
0.000692,1.578923,0.000003
0.000690,1.590799,0.000003
0.000726,1.599760,0.000003
0.000702,1.613081,0.000002
0.000687,1.620233,0.000003
0.000709,1.633505,0.000002
0.000708,1.640711,0.000003
0.000675,1.656907,0.000027
0.000669,1.676364,0.000003
0.000698,1.677741,0.000003
0.000693,1.681062,0.000003
0.000702,1.699905,0.000003
0.000687,1.699165,0.000001
0.000684,1.708835,0.000003
0.000736,1.720249,0.000003
0.000689,1.728972,0.000003
0.000692,1.753844,0.000003
0.000731,1.756839,0.000003
0.000684,1.760827,0.000003
0.000694,1.770973,0.000002
0.000677,1.772305,0.000003
0.000703,1.783185,0.000003
0.000674,1.789778,0.000002
0.000710,1.803359,0.000003
0.000666,1.848870,0.000002
0.000709,1.820917,0.000002
0.000681,1.822614,0.000003
0.000701,1.829173,0.000003
0.000670,1.839772,0.000000
0.000728,1.845014,0.000001
0.000705,1.853334,0.000003
0.000678,1.861277,0.000004
0.000727,1.870018,0.000003
0.000707,1.873822,0.000004
0.000707,1.896615,0.000003
0.000701,1.891787,0.000003
0.000705,1.898509,0.000002
0.000712,1.905903,0.000003
0.000708,1.916131,0.000003
0.000699,1.923744,0.000003
0.000715,1.923062,0.000002
0.000712,1.931259,0.000004
0.000691,1.936426,0.000003
0.000727,1.947806,0.000004
0.000715,1.955255,0.000003
0.000712,1.981419,0.000003
0.000690,1.977292,0.000004
0.000752,1.968682,0.000003
0.000689,1.980215,0.000003
0.000701,1.978675,0.000003
0.000712,2.006771,0.000003
0.000724,1.987820,0.000002
0.000802,1.995687,0.000002
0.000722,2.000247,0.000003
0.000733,2.004303,0.000003
0.000711,2.010545,0.000003
0.000713,2.018200,0.000002
0.000684,2.017922,0.000003
0.000708,2.021160,0.000003
0.000684,2.027569,0.000002
0.000681,2.030849,0.000003
0.000731,2.034485,0.000002
0.000695,2.041435,0.000003
0.000687,2.043308,0.000003
0.000708,2.047846,0.000003
0.000716,2.067710,0.000003
0.000712,2.061899,0.000003
0.000725,2.067245,0.000003
0.000720,2.063173,0.000003
0.000725,2.072651,0.000001
0.000677,2.073555,0.000002
0.000697,2.090946,0.000003
0.000743,2.094789,0.000003
0.000702,2.101328,0.000002
0.000717,2.081836,0.000004
0.000712,2.091745,0.000003
0.000712,2.087184,0.000003
0.000733,2.114974,0.000003
0.000688,2.097499,0.000003
0.000759,2.103534,0.000002
0.000706,2.110113,0.000003
0.000698,2.100204,0.000003
0.000750,2.104459,0.000002
0.000717,2.103350,0.000004
0.000689,2.104842,0.000003
0.000720,2.108375,0.000025
0.000686,2.108356,0.000003
0.000697,2.115605,0.000002
0.000724,2.111125,0.000002
0.000689,2.114060,0.000002
0.000725,2.114401,0.000003
0.000723,2.120400,0.000003
0.000726,2.122624,0.000004
0.000710,2.117749,0.000003
0.000706,2.128099,0.000003
0.000724,2.119013,0.000002
0.000678,2.119554,0.000003
0.000709,2.120388,0.000004
0.000720,2.122582,0.000002
0.000718,2.121551,0.000003
0.000750,2.121356,0.000003
